	comment	comment_date	is_merged	merged_at	request_changes
141	"We are using Zuul as a gateway for our microservices. So we write our tests locally and we would like to modify the URI to the URI as it is exposed on the gateway, i.e. including the context path as it is configured in our Zuul routes.
"	2016-11-16 09:14:55	0.0		0
142	"Rather than modifying the URI to have a different context path, why not just run your micro service locally with that context path when you're generating its documentation?
"	2016-11-16 09:23:53	0.0		1
143	"You mean by overriding it in the test configuration to 'fake' the path being used by the gateway?  I thought it would be nicer to have it explicitly defined.  It would also allow me to specify the zuul specific configuration all together in the same place (scheme/host/port/path).
"	2016-11-16 10:35:32	0.0		0
144	"> You mean by overriding it in the test configuration to 'fake' the path being used by the gateway?

Yes. For example, if it were a Spring Boot app, you'd just set `server.context-path=/foo` when running the tests that generate the documentation.

> It would also allow me to specify the zuul specific configuration all together in the same place (scheme/host/port/path).

I can see the benefit to that, but, assuming that you can ""fake"" the context path, I'm not yet convinced that the added complexity in REST Docs is worth it.
"	2016-11-16 11:04:45	0.0		1
145	"Ok, I will rewrite my tests like you suggest, and maybe create some reusable factory methods reading the zuul configuration, which will also allow me to have it in one place.
"	2016-11-16 14:01:25	0.0		0
146	Thank you	2016-12-16 14:45:41	0.0		0
147	"Since there is a build failure with the maven sample, should I do the PR against the 1.1.x branch?
"	2016-11-02 22:01:49	0.0		0
148	"Thanks for the PR. I'm not sure what's wrong with Travis and haven't had time to investigate. The build's [green on Bamboo](https://build.spring.io/browse/SRD-PUB). A change to base off 1.1.x would be great please. That's the branch where I'd like this to land.
"	2016-11-02 22:08:44	0.0		1
149	"Closing in favour of #329
"	2016-11-03 07:06:11	0.0		1
150	"@luisdeltoro Please sign the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-restdocs&pullRequestId=314)!

[Click here](https://cla.pivotal.io/sync/spring?repositoryId=spring-projects/spring-restdocs&pullRequestId=314) to manually synchronize the status of this Pull Request.

See the [FAQ](https://cla.pivotal.io/faq) for frequently asked questions.
"	2016-10-15 14:35:53	0.0		0
151	"@luisdeltoro Thank you for signing the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-restdocs&pullRequestId=314)!
"	2016-10-16 20:47:40	0.0		0
152	"Thanks for the PR, @luisdeltoro. The fix is now in 1.1.x and master.
"	2016-10-25 10:37:18	0.0		0
153	"Without making some other changes, this isn't quite right. `TemplatedSnippet` deliberately doesn't think in terms of files. It just cares about a `Writer` then can write output to wherever you want. The change proposed here would make `TemplateSnippet` aware of file-based output.

I see the need for some more flexibility, though. At the moment the snippet name is used for two purposes:
1. To find the snippet's template
2. To resolve the `Writer`

Would separating these two so that the same template can be used to write multiple, differently named snippets do what you need?
"	2016-10-11 12:35:27	0.0		1
154	"Probably. It comes to the same thing in the end. We need the template location and the output file not to share a name necessarily.
"	2016-10-11 15:09:28	0.0		1
155	"Ok. Thanks for the PR. I've opened #320 to implement the alternative approach.
"	2016-10-25 09:56:24	0.0		0
156	"@meistermeier Please sign the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-restdocs&pullRequestId=310)!

[Click here](https://cla.pivotal.io/sync/spring?repositoryId=spring-projects/spring-restdocs&pullRequestId=310) to manually synchronize the status of this Pull Request.

See the [FAQ](https://cla.pivotal.io/faq) for frequently asked questions.
"	2016-10-09 21:19:02	0.0		0
157	"@meistermeier Thank you for signing the [Contributor License Agreement](https://cla.pivotal.io/sign/spring?repositoryId=spring-projects/spring-restdocs&pullRequestId=310)!
"	2016-10-09 21:22:11	0.0		0
158	"take a look at my issue comment to see how-to-use https://github.com/spring-projects/spring-restdocs/issues/297#issuecomment-252513847
"	2016-10-09 22:19:26	0.0		0
159	"After I realized how the imports are ordered in the project I thought it might be a benefit to have the same in the samples. Is there any convention to use a ""fixed"" ordering in the productive code but not in the samples?
It is ok for me to revert this since it is not the scope of the PR/issue and split it in two PRs :)
"	2016-10-10 09:08:27	0.0		0
160	">  Is there any convention to use a ""fixed"" ordering in the productive code but not in the samples?

Unfortunately not. The samples are different for no better reason than they haven't been set up with the same code formatter settings.

> It is ok for me to revert this since it is not the scope of the PR/issue and split it in two PRs :)

Yes, of course. Thanks.
"	2016-10-10 09:15:11	0.0		0
161	"Update done. I don't know if there is any automated github notification ;)
"	2016-10-10 10:25:02	0.0		0
162	"I resolved most of the review points (see https://github.com/spring-projects/spring-restdocs/pull/310#discussion_r82660211). Now the changes should be backward compatible and I removed the system property as a configuration option.
Btw. thanks for the clear and helpful review.
"	2016-10-10 18:57:08	0.0		0
163	"Not at all. Thank you for the contribution.

There are just a couple of things missing now:
1. Updates to the samples to use the new macro
2. Updates to the docs

I'm happy to take care of those as part of merging this, but if you'd like to tackle them it'd be much appreciated.
"	2016-10-12 16:21:10	0.0		1
164	"Started with the samples and found a bug in the plugin (or Asciidoctor(J)?) if I use the macro in two separated files (e.g. docs/docA.asc, docs/docB.asc) the second one will throw an exception on the first occurrence/execution of the macro. I will investigate the problem in the next days.
For documentation purpose an excerpt of the stacktrace:

```
Caused by: org.apache.maven.plugin.PluginExecutionException: Execution generate-docs of goal org.asciidoctor:asciidoctor-maven-plugin:1.5.3:process-asciidoc failed: org.jruby.exceptions.RaiseException: (TypeError) can't dup NilClass
at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:145)
at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:208)
... 27 more
Caused by: org.asciidoctor.internal.AsciidoctorCoreException: org.jruby.exceptions.RaiseException: (TypeError) can't dup NilClass
at org.asciidoctor.internal.JRubyAsciidoctor.renderFile(JRubyAsciidoctor.java:345)
at org.asciidoctor.maven.AsciidoctorMojo.renderFile(AsciidoctorMojo.java:289)
at org.asciidoctor.maven.AsciidoctorMojo.execute(AsciidoctorMojo.java:180)
at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:134)
... 28 more
Caused by: org.jruby.exceptions.RaiseException: (TypeError) can't dup NilClass
at org.jruby.RubyKernel.dup(org/jruby/RubyKernel.java:2029)
at RUBY.(:1)
at RUBY.(:1)
at org.jruby.gen.InterfaceImpl175128506.convertFile(org/jruby/gen/InterfaceImpl175128506.gen:13)
```

Short status update: Fixed the bug above but now struggling with reliable project dir and resulting snippet dir detection if maven or gradle are getting called from another directory than the project (base) directory.
"	2016-10-12 22:18:41	0.0		0
165	"Thanks for the PR, Gerrit. I've merged it in https://github.com/spring-projects/spring-restdocs/commit/3ac4a1acada45cacc0a7d394edf719315f26b054 and made some tweaks in 319bd13.

As I mentioned in a comment on #297, I realised that a macro was overkill. The tweaks update things to automatically configure the `snippets` attribute instead. This means that the normal `include` macro is used which has the added bonus of side-stepping the bug that you described above.
"	2016-10-21 21:46:00	0.0		0
166	"I also think that this is an cleaner solution than doing the conversion by hand that results in only HTML support. You could have still use PDF or something else but the old macro would have generated HTML content.
@roberpanzer and I chatted about this pull request and the possibilities in asciidoctor to use other backends with my block macro. There will only be a chance with asciidoctorj 1.6. to use other contexts than _pass_ to get asciidoctor to ""compile"" the file content without wrapping it in some kind of section.
There is still a problem with your changes and it is the same I mentioned above:
It will only work if you start maven or gradle in the project directory. It will search for the files relative to the execution directory / PWD.
One way to archive this is to use `document.getAttr(""docfile"")` or `document.getAttr(""docdir"")` (or maybe some other attribute you can find [here in the manual](http://asciidoctor.org/docs/user-manual/). Also thanks to Robert for giving me this hint.
"	2016-10-22 09:02:51	0.0		1
167	"I'm using `docdir` with Maven combined with the working directory to get a relative path from the `.adoc` file to the snippets. In my testing, this seems to work with multi-module builds but I may have missed something. I'm using `projectdir` with Gradle which makes things very straightforward. This all happens in https://github.com/spring-projects/spring-restdocs/blob/master/spring-restdocs-asciidoctor/src/main/java/org/springframework/restdocs/asciidoctor/SnippetsDirectoryResolver.java.
"	2016-10-22 09:12:40	0.0		0
